Date,High,Close_1,Open_1,High_1,Low_1,Vol_1,Change_1,Close_2,Open_2,High_2,Low_2,Vol_2,Change_2,Close_3,Open_3,High_3,Low_3,Vol_3,Change_3,Close_4,Open_4,High_4,Low_4,Vol_4,Change_4,Close_5,Open_5,High_5,Low_5,Vol_5,Change_5
1/8/2020,392.37,346.51,334.84,349.34,329.02,8690000,3.48,334.87,317.79,341.11,314.83,9070000,5.36,317.82,316.95,324.93,312.64,8720000,0.27,316.96,321.82,326.53,306.40,9910000,-1.50,321.80,311.12,332.57,311.04,13730000,3.43
31/7/2020,349.34,334.87,317.79,341.11,314.83,9070000,5.36,317.82,316.95,324.93,312.64,8720000,0.27,316.96,321.82,326.53,306.40,9910000,-1.50,321.80,311.12,332.57,311.04,13730000,3.43,311.13,305.32,318.54,300.33,9190000,1.90
30/7/2020,341.11,317.82,316.95,324.93,312.64,8720000,0.27,316.96,321.82,326.53,306.40,9910000,-1.50,321.80,311.12,332.57,311.04,13730000,3.43,311.13,305.32,318.54,300.33,9190000,1.90,305.32,279.33,308.57,279.33,8590000,9.30
29/7/2020,324.93,316.96,321.82,326.53,306.40,9910000,-1.50,321.80,311.12,332.57,311.04,13730000,3.43,311.13,305.32,318.54,300.33,9190000,1.90,305.32,279.33,308.57,279.33,8590000,9.30,279.33,275.33,287.01,268.54,7170000,1.45
28/7/2020,326.53,321.80,311.12,332.57,311.04,13730000,3.43,311.13,305.32,318.54,300.33,9190000,1.90,305.32,279.33,308.57,279.33,8590000,9.30,279.33,275.33,287.01,268.54,7170000,1.45,275.34,263.29,279.53,260.70,8790000,4.58
27/7/2020,332.57,311.13,305.32,318.54,300.33,9190000,1.90,305.32,279.33,308.57,279.33,8590000,9.30,279.33,275.33,287.01,268.54,7170000,1.45,275.34,263.29,279.53,260.70,8790000,4.58,263.28,245.54,266.42,241.89,6680000,7.23
26/7/2020,318.54,305.32,279.33,308.57,279.33,8590000,9.30,279.33,275.33,287.01,268.54,7170000,1.45,275.34,263.29,279.53,260.70,8790000,4.58,263.28,245.54,266.42,241.89,6680000,7.23,245.53,236.10,246.49,235.67,6290000,3.99
25/7/2020,308.57,279.33,275.33,287.01,268.54,7170000,1.45,275.34,263.29,279.53,260.70,8790000,4.58,263.28,245.54,266.42,241.89,6680000,7.23,245.53,236.10,246.49,235.67,6290000,3.99,236.10,239.03,239.71,234.51,5360000,-1.22
24/7/2020,287.01,275.34,263.29,279.53,260.70,8790000,4.58,263.28,245.54,266.42,241.89,6680000,7.23,245.53,236.10,246.49,235.67,6290000,3.99,236.10,239.03,239.71,234.51,5360000,-1.22,239.01,235.72,239.70,233.35,6610000,1.38
23/7/2020,279.53,263.28,245.54,266.42,241.89,6680000,7.23,245.53,236.10,246.49,235.67,6290000,3.99,236.10,239.03,239.71,234.51,5360000,-1.22,239.01,235.72,239.70,233.35,6610000,1.38,235.75,232.77,236.83,232.40,5790000,1.29
22/7/2020,266.42,245.53,236.10,246.49,235.67,6290000,3.99,236.10,239.03,239.71,234.51,5360000,-1.22,239.01,235.72,239.70,233.35,6610000,1.38,235.75,232.77,236.83,232.40,5790000,1.29,232.75,233.65,234.53,231.84,5880000,-0.39
21/7/2020,246.49,236.10,239.03,239.71,234.51,5360000,-1.22,239.01,235.72,239.70,233.35,6610000,1.38,235.75,232.77,236.83,232.40,5790000,1.29,232.75,233.65,234.53,231.84,5880000,-0.39,233.65,238.62,239.47,230.44,6630000,-2.08
20/7/2020,239.71,239.01,235.72,239.70,233.35,6610000,1.38,235.75,232.77,236.83,232.40,5790000,1.29,232.75,233.65,234.53,231.84,5880000,-0.39,233.65,238.62,239.47,230.44,6630000,-2.08,238.62,240.49,241.36,237.04,7350000,-0.78
19/7/2020,239.70,235.75,232.77,236.83,232.40,5790000,1.29,232.75,233.65,234.53,231.84,5880000,-0.39,233.65,238.62,239.47,230.44,6630000,-2.08,238.62,240.49,241.36,237.04,7350000,-0.78,240.50,239.75,242.08,237.21,7070000,0.32
18/7/2020,236.83,232.75,233.65,234.53,231.84,5880000,-0.39,233.65,238.62,239.47,230.44,6630000,-2.08,238.62,240.49,241.36,237.04,7350000,-0.78,240.50,239.75,242.08,237.21,7070000,0.32,239.73,242.84,245.04,237.71,8320000,-1.24
17/7/2020,234.53,233.65,238.62,239.47,230.44,6630000,-2.08,238.62,240.49,241.36,237.04,7350000,-0.78,240.50,239.75,242.08,237.21,7070000,0.32,239.73,242.84,245.04,237.71,8320000,-1.24,242.75,239.20,243.79,236.91,6810000,1.48
16/7/2020,239.47,238.62,240.49,241.36,237.04,7350000,-0.78,240.50,239.75,242.08,237.21,7070000,0.32,239.73,242.84,245.04,237.71,8320000,-1.24,242.75,239.20,243.79,236.91,6810000,1.48,239.20,241.21,241.64,237.76,6420000,-0.85
15/7/2020,241.36,240.50,239.75,242.08,237.21,7070000,0.32,239.73,242.84,245.04,237.71,8320000,-1.24,242.75,239.20,243.79,236.91,6810000,1.48,239.20,241.21,241.64,237.76,6420000,-0.85,241.26,242.01,242.17,236.19,6840000,-0.31
14/7/2020,242.08,239.73,242.84,245.04,237.71,8320000,-1.24,242.75,239.20,243.79,236.91,6810000,1.48,239.20,241.21,241.64,237.76,6420000,-0.85,241.26,242.01,242.17,236.19,6840000,-0.31,242.02,246.93,247.63,238.28,9020000,-2.01
13/7/2020,245.04,242.75,239.20,243.79,236.91,6810000,1.48,239.20,241.21,241.64,237.76,6420000,-0.85,241.26,242.01,242.17,236.19,6840000,-0.31,242.02,246.93,247.63,238.28,9020000,-2.01,246.99,239.26,248.76,238.00,12980000,3.24
12/7/2020,243.79,239.20,241.21,241.64,237.76,6420000,-0.85,241.26,242.01,242.17,236.19,6840000,-0.31,242.02,246.93,247.63,238.28,9020000,-2.01,246.99,239.26,248.76,238.00,12980000,3.24,239.25,241.56,243.43,234.92,6260000,-0.96
11/7/2020,241.64,241.26,242.01,242.17,236.19,6840000,-0.31,242.02,246.93,247.63,238.28,9020000,-2.01,246.99,239.26,248.76,238.00,12980000,3.24,239.25,241.56,243.43,234.92,6260000,-0.96,241.56,227.95,241.64,227.10,9450000,5.96
10/7/2020,242.17,242.02,246.93,247.63,238.28,9020000,-2.01,246.99,239.26,248.76,238.00,12980000,3.24,239.25,241.56,243.43,234.92,6260000,-0.96,241.56,227.95,241.64,227.10,9450000,5.96,227.98,229.09,229.80,223.79,5410000,-0.51
9/7/2020,247.63,246.99,239.26,248.76,238.00,12980000,3.24,239.25,241.56,243.43,234.92,6260000,-0.96,241.56,227.95,241.64,227.10,9450000,5.96,227.98,229.09,229.80,223.79,5410000,-0.51,229.15,225.09,230.40,224.80,5450000,1.79
8/7/2020,248.76,239.25,241.56,243.43,234.92,6260000,-0.96,241.56,227.95,241.64,227.10,9450000,5.96,227.98,229.09,229.80,223.79,5410000,-0.51,229.15,225.09,230.40,224.80,5450000,1.79,225.12,226.42,228.14,224.77,5200000,-0.57
7/7/2020,243.43,241.56,227.95,241.64,227.10,9450000,5.96,227.98,229.09,229.80,223.79,5410000,-0.51,229.15,225.09,230.40,224.80,5450000,1.79,225.12,226.42,228.14,224.77,5200000,-0.57,226.42,230.96,232.04,223.53,7280000,-1.96
6/7/2020,241.64,227.98,229.09,229.80,223.79,5410000,-0.51,229.15,225.09,230.40,224.80,5450000,1.79,225.12,226.42,228.14,224.77,5200000,-0.57,226.42,230.96,232.04,223.53,7280000,-1.96,230.95,225.61,232.47,224.33,6310000,2.36
5/7/2020,229.80,229.15,225.09,230.40,224.80,5450000,1.79,225.12,226.42,228.14,224.77,5200000,-0.57,226.42,230.96,232.04,223.53,7280000,-1.96,230.95,225.61,232.47,224.33,6310000,2.36,225.63,227.88,228.57,223.23,5600000,-0.98
4/7/2020,230.40,225.12,226.42,228.14,224.77,5200000,-0.57,226.42,230.96,232.04,223.53,7280000,-1.96,230.95,225.61,232.47,224.33,6310000,2.36,225.63,227.88,228.57,223.23,5600000,-0.98,227.87,225.09,229.83,221.60,6800000,1.24
3/7/2020,228.14,226.42,230.96,232.04,223.53,7280000,-1.96,230.95,225.61,232.47,224.33,6310000,2.36,225.63,227.88,228.57,223.23,5600000,-0.98,227.87,225.09,229.83,221.60,6800000,1.24,225.09,221.07,227.74,218.46,5910000,1.82
2/7/2020,232.04,230.95,225.61,232.47,224.33,6310000,2.36,225.63,227.88,228.57,223.23,5600000,-0.98,227.87,225.09,229.83,221.60,6800000,1.24,225.09,221.07,227.74,218.46,5910000,1.82,221.06,229.72,231.30,217.11,7210000,-3.75
1/7/2020,232.47,225.63,227.88,228.57,223.23,5600000,-0.98,227.87,225.09,229.83,221.60,6800000,1.24,225.09,221.07,227.74,218.46,5910000,1.82,221.06,229.72,231.30,217.11,7210000,-3.75,229.67,232.57,233.50,228.16,6960000,-1.24
30/6/2020,228.57,227.87,225.09,229.83,221.60,6800000,1.24,225.09,221.07,227.74,218.46,5910000,1.82,221.06,229.72,231.30,217.11,7210000,-3.75,229.67,232.57,233.50,228.16,6960000,-1.24,232.56,234.75,235.29,227.99,6480000,-0.93
29/6/2020,229.83,225.09,221.07,227.74,218.46,5910000,1.82,221.06,229.72,231.30,217.11,7210000,-3.75,229.67,232.57,233.50,228.16,6960000,-1.24,232.56,234.75,235.29,227.99,6480000,-0.93,234.75,243.20,249.23,231.56,9130000,-3.47
28/6/2020,227.74,221.06,229.72,231.30,217.11,7210000,-3.75,229.67,232.57,233.50,228.16,6960000,-1.24,232.56,234.75,235.29,227.99,6480000,-0.93,234.75,243.20,249.23,231.56,9130000,-3.47,243.20,243.24,244.77,240.94,5160000,-0.02
27/6/2020,231.30,229.67,232.57,233.50,228.16,6960000,-1.24,232.56,234.75,235.29,227.99,6480000,-0.93,234.75,243.20,249.23,231.56,9130000,-3.47,243.20,243.24,244.77,240.94,5160000,-0.02,243.25,228.11,246.39,227.69,7930000,6.63
26/6/2020,233.50,232.56,234.75,235.29,227.99,6480000,-0.93,234.75,243.20,249.23,231.56,9130000,-3.47,243.20,243.24,244.77,240.94,5160000,-0.02,243.25,228.11,246.39,227.69,7930000,6.63,228.13,228.87,231.18,227.38,4100000,-0.32
25/6/2020,235.29,234.75,243.20,249.23,231.56,9130000,-3.47,243.20,243.24,244.77,240.94,5160000,-0.02,243.25,228.11,246.39,227.69,7930000,6.63,228.13,228.87,231.18,227.38,4100000,-0.32,228.86,229.11,230.96,226.28,4540000,-0.11
24/6/2020,249.23,243.20,243.24,244.77,240.94,5160000,-0.02,243.25,228.11,246.39,227.69,7930000,6.63,228.13,228.87,231.18,227.38,4100000,-0.32,228.86,229.11,230.96,226.28,4540000,-0.11,229.11,231.34,231.94,226.97,5560000,-0.96
23/6/2020,244.77,243.25,228.11,246.39,227.69,7930000,6.63,228.13,228.87,231.18,227.38,4100000,-0.32,228.86,229.11,230.96,226.28,4540000,-0.11,229.11,231.34,231.94,226.97,5560000,-0.96,231.34,233.85,234.69,228.13,4960000,-1.09
22/6/2020,246.39,228.13,228.87,231.18,227.38,4100000,-0.32,228.86,229.11,230.96,226.28,4540000,-0.11,229.11,231.34,231.94,226.97,5560000,-0.96,231.34,233.85,234.69,228.13,4960000,-1.09,233.88,235.37,236.55,228.63,5940000,-0.63
21/6/2020,231.18,228.86,229.11,230.96,226.28,4540000,-0.11,229.11,231.34,231.94,226.97,5560000,-0.96,231.34,233.85,234.69,228.13,4960000,-1.09,233.88,235.37,236.55,228.63,5940000,-0.63,235.36,230.92,235.95,228.99,7030000,1.92
20/6/2020,230.96,229.11,231.34,231.94,226.97,5560000,-0.96,231.34,233.85,234.69,228.13,4960000,-1.09,233.88,235.37,236.55,228.63,5940000,-0.63,235.36,230.92,235.95,228.99,7030000,1.92,230.93,231.99,233.34,219.06,10180000,-0.47
19/6/2020,231.94,231.34,233.85,234.69,228.13,4960000,-1.09,233.88,235.37,236.55,228.63,5940000,-0.63,235.36,230.92,235.95,228.99,7030000,1.92,230.93,231.99,233.34,219.06,10180000,-0.47,232.02,238.23,238.48,230.52,5780000,-2.60
18/6/2020,234.69,233.88,235.37,236.55,228.63,5940000,-0.63,235.36,230.92,235.95,228.99,7030000,1.92,230.93,231.99,233.34,219.06,10180000,-0.47,232.02,238.23,238.48,230.52,5780000,-2.60,238.22,237.55,238.61,234.86,5270000,0.29
17/6/2020,236.55,235.36,230.92,235.95,228.99,7030000,1.92,230.93,231.99,233.34,219.06,10180000,-0.47,232.02,238.23,238.48,230.52,5780000,-2.60,238.22,237.55,238.61,234.86,5270000,0.29,237.54,230.72,239.23,228.62,7340000,2.96
16/6/2020,235.95,230.93,231.99,233.34,219.06,10180000,-0.47,232.02,238.23,238.48,230.52,5780000,-2.60,238.22,237.55,238.61,234.86,5270000,0.29,237.54,230.72,239.23,228.62,7340000,2.96,230.71,247.79,249.77,227.01,12400000,-6.89
15/6/2020,233.34,232.02,238.23,238.48,230.52,5780000,-2.60,238.22,237.55,238.61,234.86,5270000,0.29,237.54,230.72,239.23,228.62,7340000,2.96,230.71,247.79,249.77,227.01,12400000,-6.89,247.78,243.82,249.51,242.54,7630000,1.62
14/6/2020,238.48,238.22,237.55,238.61,234.86,5270000,0.29,237.54,230.72,239.23,228.62,7340000,2.96,230.71,247.79,249.77,227.01,12400000,-6.89,247.78,243.82,249.51,242.54,7630000,1.62,243.82,246.19,249.45,240.18,6860000,-0.96
13/6/2020,238.61,237.54,230.72,239.23,228.62,7340000,2.96,230.71,247.79,249.77,227.01,12400000,-6.89,247.78,243.82,249.51,242.54,7630000,1.62,243.82,246.19,249.45,240.18,6860000,-0.96,246.18,244.56,247.11,241.30,6550000,0.66
12/6/2020,239.23,230.71,247.79,249.77,227.01,12400000,-6.89,247.78,243.82,249.51,242.54,7630000,1.62,243.82,246.19,249.45,240.18,6860000,-0.96,246.18,244.56,247.11,241.30,6550000,0.66,244.56,242.00,244.94,235.44,8100000,1.06
11/6/2020,249.77,247.78,243.82,249.51,242.54,7630000,1.62,243.82,246.19,249.45,240.18,6860000,-0.96,246.18,244.56,247.11,241.30,6550000,0.66,244.56,242.00,244.94,235.44,8100000,1.06,242.00,240.27,244.43,238.38,6620000,0.74
10/6/2020,249.51,243.82,246.19,249.45,240.18,6860000,-0.96,246.18,244.56,247.11,241.30,6550000,0.66,244.56,242.00,244.94,235.44,8100000,1.06,242.00,240.27,244.43,238.38,6620000,0.74,240.23,243.37,247.50,239.70,7750000,-1.29
9/6/2020,249.45,246.18,244.56,247.11,241.30,6550000,0.66,244.56,242.00,244.94,235.44,8100000,1.06,242.00,240.27,244.43,238.38,6620000,0.74,240.23,243.37,247.50,239.70,7750000,-1.29,243.37,244.53,246.41,236.68,8750000,-0.47
8/6/2020,247.11,244.56,242.00,244.94,235.44,8100000,1.06,242.00,240.27,244.43,238.38,6620000,0.74,240.23,243.37,247.50,239.70,7750000,-1.29,243.37,244.53,246.41,236.68,8750000,-0.47,244.52,237.90,244.76,233.84,8150000,2.77
7/6/2020,244.94,242.00,240.27,244.43,238.38,6620000,0.74,240.23,243.37,247.50,239.70,7750000,-1.29,243.37,244.53,246.41,236.68,8750000,-0.47,244.52,237.90,244.76,233.84,8150000,2.77,237.94,248.01,253.21,227.95,12690000,-4.04
6/6/2020,244.43,240.23,243.37,247.50,239.70,7750000,-1.29,243.37,244.53,246.41,236.68,8750000,-0.47,244.52,237.90,244.76,233.84,8150000,2.77,237.94,248.01,253.21,227.95,12690000,-4.04,247.97,231.80,249.81,230.85,11970000,6.97
5/6/2020,247.50,243.37,244.53,246.41,236.68,8750000,-0.47,244.52,237.90,244.76,233.84,8150000,2.77,237.94,248.01,253.21,227.95,12690000,-4.04,247.97,231.80,249.81,230.85,11970000,6.97,231.81,243.63,245.33,230.31,12430000,-4.85
4/6/2020,246.41,244.52,237.90,244.76,233.84,8150000,2.77,237.94,248.01,253.21,227.95,12690000,-4.04,247.97,231.80,249.81,230.85,11970000,6.97,231.81,243.63,245.33,230.31,12430000,-4.85,243.63,220.66,246.55,218.86,14340000,10.41
3/6/2020,244.76,237.94,248.01,253.21,227.95,12690000,-4.04,247.97,231.80,249.81,230.85,11970000,6.97,231.81,243.63,245.33,230.31,12430000,-4.85,243.63,220.66,246.55,218.86,14340000,10.41,220.66,220.14,224.52,217.84,12360000,0.22
2/6/2020,253.21,247.97,231.80,249.81,230.85,11970000,6.97,231.81,243.63,245.33,230.31,12430000,-4.85,243.63,220.66,246.55,218.86,14340000,10.41,220.66,220.14,224.52,217.84,12360000,0.22,220.18,208.20,220.33,204.79,12510000,5.76
1/6/2020,249.81,231.81,243.63,245.33,230.31,12430000,-4.85,243.63,220.66,246.55,218.86,14340000,10.41,220.66,220.14,224.52,217.84,12360000,0.22,220.18,208.20,220.33,204.79,12510000,5.76,208.18,200.99,208.18,200.85,10280000,3.57
31/5/2020,245.33,243.63,220.66,246.55,218.86,14340000,10.41,220.66,220.14,224.52,217.84,12360000,0.22,220.18,208.20,220.33,204.79,12510000,5.76,208.18,200.99,208.18,200.85,10280000,3.57,201.00,204.13,204.90,197.30,10440000,-1.53
30/5/2020,246.55,220.66,220.14,224.52,217.84,12360000,0.22,220.18,208.20,220.33,204.79,12510000,5.76,208.18,200.99,208.18,200.85,10280000,3.57,201.00,204.13,204.90,197.30,10440000,-1.53,204.13,199.99,205.52,198.57,10630000,2.08
29/5/2020,224.52,220.18,208.20,220.33,204.79,12510000,5.76,208.18,200.99,208.18,200.85,10280000,3.57,201.00,204.13,204.90,197.30,10440000,-1.53,204.13,199.99,205.52,198.57,10630000,2.08,199.97,206.65,210.40,199.97,11890000,-3.22
28/5/2020,220.33,208.18,200.99,208.18,200.85,10280000,3.57,201.00,204.13,204.90,197.30,10440000,-1.53,204.13,199.99,205.52,198.57,10630000,2.08,199.97,206.65,210.40,199.97,11890000,-3.22,206.62,207.35,211.03,204.97,9910000,-0.35
27/5/2020,208.18,201.00,204.13,204.90,197.30,10440000,-1.53,204.13,199.99,205.52,198.57,10630000,2.08,199.97,206.65,210.40,199.97,11890000,-3.22,206.62,207.35,211.03,204.97,9910000,-0.35,207.35,198.75,209.04,196.68,12130000,4.33
26/5/2020,204.90,204.13,199.99,205.52,198.57,10630000,2.08,199.97,206.65,210.40,199.97,11890000,-3.22,206.62,207.35,211.03,204.97,9910000,-0.35,207.35,198.75,209.04,196.68,12130000,4.33,198.75,210.00,211.58,192.11,14360000,-5.35
25/5/2020,205.52,199.97,206.65,210.40,199.97,11890000,-3.22,206.62,207.35,211.03,204.97,9910000,-0.35,207.35,198.75,209.04,196.68,12130000,4.33,198.75,210.00,211.58,192.11,14360000,-5.35,209.99,214.52,215.28,207.03,12190000,-2.11
24/5/2020,210.40,206.62,207.35,211.03,204.97,9910000,-0.35,207.35,198.75,209.04,196.68,12130000,4.33,198.75,210.00,211.58,192.11,14360000,-5.35,209.99,214.52,215.28,207.03,12190000,-2.11,214.51,214.88,215.75,209.79,13960000,-0.17
23/5/2020,211.03,207.35,198.75,209.04,196.68,12130000,4.33,198.75,210.00,211.58,192.11,14360000,-5.35,209.99,214.52,215.28,207.03,12190000,-2.11,214.51,214.88,215.75,209.79,13960000,-0.17,214.87,207.00,217.00,207.00,17730000,3.80
22/5/2020,209.04,198.75,210.00,211.58,192.11,14360000,-5.35,209.99,214.52,215.28,207.03,12190000,-2.11,214.51,214.88,215.75,209.79,13960000,-0.17,214.87,207.00,217.00,207.00,17730000,3.80,207.00,200.51,209.79,199.77,15780000,3.24
21/5/2020,211.58,209.99,214.52,215.28,207.03,12190000,-2.11,214.51,214.88,215.75,209.79,13960000,-0.17,214.87,207.00,217.00,207.00,17730000,3.80,207.00,200.51,209.79,199.77,15780000,3.24,200.51,194.85,203.12,193.48,15520000,2.90
20/5/2020,215.28,214.51,214.88,215.75,209.79,13960000,-0.17,214.87,207.00,217.00,207.00,17730000,3.80,207.00,200.51,209.79,199.77,15780000,3.24,200.51,194.85,203.12,193.48,15520000,2.90,194.85,203.29,204.02,192.61,16620000,-4.16
19/5/2020,215.75,214.87,207.00,217.00,207.00,17730000,3.80,207.00,200.51,209.79,199.77,15780000,3.24,200.51,194.85,203.12,193.48,15520000,2.90,194.85,203.29,204.02,192.61,16620000,-4.16,203.30,199.58,205.82,196.21,20750000,1.86
18/5/2020,217.00,207.00,200.51,209.79,199.77,15780000,3.24,200.51,194.85,203.12,193.48,15520000,2.90,194.85,203.29,204.02,192.61,16620000,-4.16,203.30,199.58,205.82,196.21,20750000,1.86,199.58,189.82,200.82,188.59,17470000,5.13
17/5/2020,209.79,200.51,194.85,203.12,193.48,15520000,2.90,194.85,203.29,204.02,192.61,16620000,-4.16,203.30,199.58,205.82,196.21,20750000,1.86,199.58,189.82,200.82,188.59,17470000,5.13,189.84,185.82,192.04,185.68,15580000,2.09
16/5/2020,203.12,194.85,203.29,204.02,192.61,16620000,-4.16,203.30,199.58,205.82,196.21,20750000,1.86,199.58,189.82,200.82,188.59,17470000,5.13,189.84,185.82,192.04,185.68,15580000,2.09,185.96,187.77,193.26,177.43,26740000,-0.97
15/5/2020,204.02,203.30,199.58,205.82,196.21,20750000,1.86,199.58,189.82,200.82,188.59,17470000,5.13,189.84,185.82,192.04,185.68,15580000,2.09,185.96,187.77,193.26,177.43,26740000,-0.97,187.78,210.19,210.19,180.70,35980000,-10.67
14/5/2020,205.82,199.58,189.82,200.82,188.59,17470000,5.13,189.84,185.82,192.04,185.68,15580000,2.09,185.96,187.77,193.26,177.43,26740000,-0.97,187.78,210.19,210.19,180.70,35980000,-10.67,210.22,211.47,214.50,208.83,20900000,-0.58
13/5/2020,200.82,189.84,185.82,192.04,185.68,15580000,2.09,185.96,187.77,193.26,177.43,26740000,-0.97,187.78,210.19,210.19,180.70,35980000,-10.67,210.22,211.47,214.50,208.83,20900000,-0.58,211.45,212.00,216.44,207.25,23080000,-0.26
12/5/2020,192.04,185.96,187.77,193.26,177.43,26740000,-0.97,187.78,210.19,210.19,180.70,35980000,-10.67,210.22,211.47,214.50,208.83,20900000,-0.58,211.45,212.00,216.44,207.25,23080000,-0.26,212.00,199.05,214.00,197.36,26710000,6.51
11/5/2020,193.26,187.78,210.19,210.19,180.70,35980000,-10.67,210.22,211.47,214.50,208.83,20900000,-0.58,211.45,212.00,216.44,207.25,23080000,-0.26,212.00,199.05,214.00,197.36,26710000,6.51,199.04,205.36,210.62,198.79,24030000,-3.08
10/5/2020,210.19,210.22,211.47,214.50,208.83,20900000,-0.58,211.45,212.00,216.44,207.25,23080000,-0.26,212.00,199.05,214.00,197.36,26710000,6.51,199.04,205.36,210.62,198.79,24030000,-3.08,205.36,206.59,211.33,201.75,21050000,-0.61
9/5/2020,214.50,211.45,212.00,216.44,207.25,23080000,-0.26,212.00,199.05,214.00,197.36,26710000,6.51,199.04,205.36,210.62,198.79,24030000,-3.08,205.36,206.59,211.33,201.75,21050000,-0.61,206.61,209.85,210.63,195.25,27210000,-1.53
8/5/2020,216.44,212.00,199.05,214.00,197.36,26710000,6.51,199.04,205.36,210.62,198.79,24030000,-3.08,205.36,206.59,211.33,201.75,21050000,-0.61,206.61,209.85,210.63,195.25,27210000,-1.53,209.83,213.96,218.74,205.50,23120000,-1.93
7/5/2020,214.00,199.04,205.36,210.62,198.79,24030000,-3.08,205.36,206.59,211.33,201.75,21050000,-0.61,206.61,209.85,210.63,195.25,27210000,-1.53,209.83,213.96,218.74,205.50,23120000,-1.93,213.96,212.00,215.15,210.51,18310000,0.92
6/5/2020,210.62,205.36,206.59,211.33,201.75,21050000,-0.61,206.61,209.85,210.63,195.25,27210000,-1.53,209.83,213.96,218.74,205.50,23120000,-1.93,213.96,212.00,215.15,210.51,18310000,0.92,212.00,206.23,216.99,206.06,23080000,2.80
5/5/2020,211.33,206.61,209.85,210.63,195.25,27210000,-1.53,209.83,213.96,218.74,205.50,23120000,-1.93,213.96,212.00,215.15,210.51,18310000,0.92,212.00,206.23,216.99,206.06,23080000,2.80,206.22,215.42,227.05,202.59,35460000,-4.26
4/5/2020,210.63,209.83,213.96,218.74,205.50,23120000,-1.93,213.96,212.00,215.15,210.51,18310000,0.92,212.00,206.23,216.99,206.06,23080000,2.80,206.22,215.42,227.05,202.59,35460000,-4.26,215.40,196.55,218.32,196.45,32870000,9.59
3/5/2020,218.74,213.96,212.00,215.15,210.51,18310000,0.92,212.00,206.23,216.99,206.06,23080000,2.80,206.22,215.42,227.05,202.59,35460000,-4.26,215.40,196.55,218.32,196.45,32870000,9.59,196.55,196.13,197.51,192.47,21810000,0.21
2/5/2020,215.15,212.00,206.23,216.99,206.06,23080000,2.80,206.22,215.42,227.05,202.59,35460000,-4.26,215.40,196.55,218.32,196.45,32870000,9.59,196.55,196.13,197.51,192.47,21810000,0.21,196.14,197.35,198.80,190.87,23330000,-0.61
1/5/2020,216.99,206.22,215.42,227.05,202.59,35460000,-4.26,215.40,196.55,218.32,196.45,32870000,9.59,196.55,196.13,197.51,192.47,21810000,0.21,196.14,197.35,198.80,190.87,23330000,-0.61,197.35,194.01,199.30,192.52,23130000,1.72
30/4/2020,227.05,215.40,196.55,218.32,196.45,32870000,9.59,196.55,196.13,197.51,192.47,21810000,0.21,196.14,197.35,198.80,190.87,23330000,-0.61,197.35,194.01,199.30,192.52,23130000,1.72,194.01,187.57,197.35,186.03,21870000,3.43
29/4/2020,218.32,196.55,196.13,197.51,192.47,21810000,0.21,196.14,197.35,198.80,190.87,23330000,-0.61,197.35,194.01,199.30,192.52,23130000,1.72,194.01,187.57,197.35,186.03,21870000,3.43,187.58,185.48,189.33,185.19,19840000,1.14
28/4/2020,197.51,196.14,197.35,198.80,190.87,23330000,-0.61,197.35,194.01,199.30,192.52,23130000,1.72,194.01,187.57,197.35,186.03,21870000,3.43,187.58,185.48,189.33,185.19,19840000,1.14,185.46,182.72,192.40,178.54,28730000,1.50
27/4/2020,198.80,197.35,194.01,199.30,192.52,23130000,1.72,194.01,187.57,197.35,186.03,21870000,3.43,187.58,185.48,189.33,185.19,19840000,1.14,185.46,182.72,192.40,178.54,28730000,1.50,182.72,170.79,183.71,169.93,23810000,6.99
26/4/2020,199.30,194.01,187.57,197.35,186.03,21870000,3.43,187.58,185.48,189.33,185.19,19840000,1.14,185.46,182.72,192.40,178.54,28730000,1.50,182.72,170.79,183.71,169.93,23810000,6.99,170.79,170.37,174.48,168.31,23630000,0.23
25/4/2020,197.35,187.58,185.48,189.33,185.19,19840000,1.14,185.46,182.72,192.40,178.54,28730000,1.50,182.72,170.79,183.71,169.93,23810000,6.99,170.79,170.37,174.48,168.31,23630000,0.23,170.40,180.12,186.24,167.51,33680000,-5.40
24/4/2020,189.33,185.46,182.72,192.40,178.54,28730000,1.50,182.72,170.79,183.71,169.93,23810000,6.99,170.79,170.37,174.48,168.31,23630000,0.23,170.40,180.12,186.24,167.51,33680000,-5.40,180.13,187.47,188.23,177.24,23270000,-3.91
23/4/2020,192.40,182.72,170.79,183.71,169.93,23810000,6.99,170.79,170.37,174.48,168.31,23630000,0.23,170.40,180.12,186.24,167.51,33680000,-5.40,180.13,187.47,188.23,177.24,23270000,-3.91,187.45,170.63,189.22,170.61,24750000,9.86
22/4/2020,183.71,170.79,170.37,174.48,168.31,23630000,0.23,170.40,180.12,186.24,167.51,33680000,-5.40,180.13,187.47,188.23,177.24,23270000,-3.91,187.45,170.63,189.22,170.61,24750000,9.86,170.63,172.32,174.52,168.55,20050000,-0.97
21/4/2020,174.48,170.40,180.12,186.24,167.51,33680000,-5.40,180.13,187.47,188.23,177.24,23270000,-3.91,187.45,170.63,189.22,170.61,24750000,9.86,170.63,172.32,174.52,168.55,20050000,-0.97,172.31,152.90,174.28,148.91,32990000,12.69
